Date,CO,CO2,NO2,SO2,O3,PM2.5,PM10,AQI
2024-09-22 06:00:00+00:00,753.0,,70.5,48.0,55.0,33.4,58.7,65.04834
2024-09-22 07:00:00+00:00,716.0,,62.8,43.3,73.0,29.7,53.0,64.67667
2024-09-22 08:00:00+00:00,638.0,,51.8,34.6,95.0,24.4,44.9,64.24834
2024-09-22 09:00:00+00:00,562.0,,42.3,26.9,113.0,20.5,38.4,63.705
2024-09-22 10:00:00+00:00,494.0,,35.5,21.7,124.0,17.4,33.3,63.083336
2024-09-22 11:00:00+00:00,427.0,,30.1,17.4,132.0,15.5,30.2,62.420002
2024-09-22 12:00:00+00:00,371.0,,25.7,14.3,125.0,13.9,26.5,62.04667
2024-09-22 13:00:00+00:00,360.0,,27.6,13.7,119.0,14.9,28.1,61.893333
2024-09-22 14:00:00+00:00,344.0,,30.2,12.8,110.0,17.2,31.8,61.733337
2024-09-22 15:00:00+00:00,330.0,,31.9,12.1,102.0,18.9,35.2,61.60667
2024-09-22 16:00:00+00:00,319.0,,31.7,11.8,97.0,20.3,38.4,61.520004
2024-09-22 17:00:00+00:00,309.0,,30.6,11.8,93.0,21.3,40.9,61.473335
2024-09-22 18:00:00+00:00,302.0,,29.7,11.7,89.0,23.4,44.5,61.426666
2024-09-22 19:00:00+00:00,297.0,,29.1,11.4,86.0,24.9,48.2,61.420002
2024-09-22 20:00:00+00:00,295.0,,28.6,11.1,84.0,26.8,51.7,61.410004
2024-09-22 21:00:00+00:00,296.0,,28.9,11.2,81.0,27.8,53.9,61.373333
2024-09-22 22:00:00+00:00,298.0,,29.8,11.8,78.0,28.6,55.6,61.280003
2024-09-22 23:00:00+00:00,304.0,,31.5,12.9,73.0,29.9,57.3,61.143333
2024-09-23 00:00:00+00:00,270.0,,25.2,10.1,77.0,26.4,52.6,60.966663
2024-09-23 01:00:00+00:00,306.0,,33.7,12.8,62.0,28.0,54.0,60.809998
2024-09-23 02:00:00+00:00,358.0,,45.3,16.8,42.0,29.5,54.7,60.636665
2024-09-23 03:00:00+00:00,408.0,,53.6,20.9,30.0,32.2,58.3,60.41
2024-09-23 04:00:00+00:00,448.0,,55.1,25.3,33.0,32.5,61.9,60.079998
2024-09-23 05:00:00+00:00,487.0,,53.4,29.8,43.0,28.2,59.8,58.883324
2024-09-23 06:00:00+00:00,531.0,,52.5,33.7,54.0,25.6,57.6,57.6
2024-09-23 07:00:00+00:00,597.0,,54.7,37.3,61.0,25.1,58.0,56.299995
2024-09-23 08:00:00+00:00,669.0,,57.8,40.1,68.0,26.4,59.8,55.533325
2024-09-23 09:00:00+00:00,707.0,,59.5,40.2,78.0,28.8,61.9,55.86667
2024-09-23 10:00:00+00:00,690.0,,59.2,35.4,94.0,31.2,63.3,57.25
2024-09-23 11:00:00+00:00,638.0,,57.7,27.9,114.0,30.2,61.0,59.55001
2024-09-23 12:00:00+00:00,545.0,,48.6,22.5,132.0,29.2,62.9,60.4
2024-09-23 13:00:00+00:00,489.0,,44.1,19.3,135.0,30.2,62.4,60.910004
2024-09-23 14:00:00+00:00,411.0,,37.7,14.9,138.0,29.3,59.8,61.454544
2024-09-23 15:00:00+00:00,350.0,,32.4,11.7,139.0,28.9,58.6,61.895004
2024-09-23 16:00:00+00:00,320.0,,28.8,10.7,135.0,28.6,58.1,62.285004
2024-09-23 17:00:00+00:00,306.0,,26.2,10.8,127.0,28.3,57.5,62.613335
2024-09-23 18:00:00+00:00,301.0,,25.1,11.2,119.0,27.9,56.7,62.89
2024-09-23 19:00:00+00:00,304.0,,26.3,11.7,111.0,28.9,58.3,63.093334
2024-09-23 20:00:00+00:00,316.0,,28.9,12.5,102.0,30.6,61.2,63.261665
2024-09-23 21:00:00+00:00,332.0,,31.3,13.4,94.0,32.8,65.0,63.42
2024-09-23 22:00:00+00:00,352.0,,32.4,14.6,88.0,35.9,69.4,63.605
2024-09-23 23:00:00+00:00,376.0,,33.3,16.0,83.0,38.0,72.2,63.835
2024-09-24 00:00:00+00:00,379.0,,33.2,13.7,72.0,45.9,80.6,64.083336
2024-09-24 01:00:00+00:00,415.0,,37.5,16.2,66.0,38.8,71.9,64.55
2024-09-24 02:00:00+00:00,465.0,,43.4,19.7,58.0,35.0,67.1,64.848335
2024-09-24 03:00:00+00:00,503.0,,47.0,22.4,57.0,35.5,67.8,65.055
2024-09-24 04:00:00+00:00,517.0,,46.3,23.9,66.0,36.9,70.3,65.21333
2024-09-24 05:00:00+00:00,519.0,,43.4,24.6,82.0,32.6,65.7,65.35333
2024-09-24 06:00:00+00:00,515.0,,40.3,24.7,98.0,29.9,62.4,65.45167
2024-09-24 07:00:00+00:00,507.0,,37.7,24.0,113.0,28.8,61.5,65.53166
2024-09-24 08:00:00+00:00,493.0,,35.0,22.7,128.0,28.5,61.9,65.619995
2024-09-24 09:00:00+00:00,471.0,,32.3,21.0,140.0,28.5,61.7,65.689995
2024-09-24 10:00:00+00:00,435.0,,29.5,18.6,149.0,28.8,61.5,65.68
2024-09-24 11:00:00+00:00,392.0,,26.8,15.8,156.0,27.3,59.3,65.6
2024-09-24 12:00:00+00:00,371.0,,24.5,14.3,164.0,36.8,83.6,66.181816
2024-09-24 13:00:00+00:00,353.0,,24.6,13.4,159.0,36.8,82.0,65.90834
2024-09-24 14:00:00+00:00,329.0,,24.8,12.2,151.0,36.0,80.3,66.235
2024-09-24 15:00:00+00:00,314.0,,25.2,11.5,143.0,34.5,76.6,66.57667
2024-09-24 16:00:00+00:00,314.0,,25.7,11.7,135.0,32.9,72.2,66.87667
2024-09-24 17:00:00+00:00,322.0,,26.5,12.5,127.0,31.7,67.3,67.11167
2024-09-24 18:00:00+00:00,335.0,,28.1,13.3,117.0,32.0,65.2,67.275
2024-09-24 19:00:00+00:00,355.0,,31.5,14.1,105.0,32.1,63.6,67.41667
2024-09-24 20:00:00+00:00,379.0,,35.7,14.9,92.0,34.1,65.0,67.505005
2024-09-24 21:00:00+00:00,395.0,,38.2,15.4,82.0,36.1,66.6,67.56833
2024-09-24 22:00:00+00:00,395.0,,36.9,15.3,78.0,35.6,65.2,67.59499
2024-09-24 23:00:00+00:00,388.0,,33.9,14.9,78.0,34.2,62.4,67.524994
2024-09-25 00:00:00+00:00,376.0,,30.5,14.1,81.0,32.1,59.1,67.36167
2024-09-25 01:00:00+00:00,390.0,,33.9,15.1,78.0,32.1,59.0,67.003334
2024-09-25 02:00:00+00:00,411.0,,38.5,16.7,74.0,32.6,59.8,66.78833
2024-09-25 03:00:00+00:00,436.0,,42.1,18.8,77.0,35.7,64.5,66.666664
2024-09-25 04:00:00+00:00,470.0,,44.1,22.1,88.0,37.0,67.3,66.611664
2024-09-25 05:00:00+00:00,508.0,,45.1,26.0,104.0,34.9,66.4,66.56167
2024-09-25 06:00:00+00:00,537.0,,44.4,28.6,127.0,34.5,68.2,66.57333
2024-09-25 07:00:00+00:00,553.0,,41.1,29.4,162.0,34.8,70.3,66.67
2024-09-25 08:00:00+00:00,560.0,,36.2,29.0,203.0,35.6,72.2,73.27273
2024-09-25 09:00:00+00:00,548.0,,31.8,27.5,232.0,36.6,73.8,78.545456
2024-09-25 10:00:00+00:00,505.0,,28.3,24.2,240.0,36.3,73.1,80.0
2024-09-25 11:00:00+00:00,444.0,,25.3,19.8,236.0,34.3,69.2,79.27273
2024-09-25 12:00:00+00:00,441.0,,26.3,19.7,200.0,40.7,84.1,72.72727
2024-09-25 13:00:00+00:00,409.0,,25.8,17.6,177.0,38.8,79.9,68.545456
2024-09-25 14:00:00+00:00,366.0,,25.1,14.7,145.0,37.1,76.8,67.84
2024-09-25 15:00:00+00:00,336.0,,24.4,12.8,123.0,36.8,76.1,67.87667
2024-09-25 16:00:00+00:00,329.0,,23.2,12.4,120.0,36.8,78.9,67.95333
2024-09-25 17:00:00+00:00,336.0,,22.1,13.0,127.0,37.4,82.0,68.08333
2024-09-25 18:00:00+00:00,351.0,,22.8,14.3,130.0,37.8,84.3,68.27333
2024-09-25 19:00:00+00:00,379.0,,27.0,17.2,124.0,38.1,85.7,68.46666
2024-09-25 20:00:00+00:00,416.0,,33.1,20.9,114.0,38.6,86.8,68.66667
2024-09-25 21:00:00+00:00,446.0,,37.5,22.8,102.0,40.2,88.2,68.861664
2024-09-25 22:00:00+00:00,458.0,,38.0,20.5,86.0,49.1,97.1,69.221664
2024-09-25 23:00:00+00:00,464.0,,36.9,16.4,67.0,57.2,102.7,69.753334
2024-09-26 00:00:00+00:00,490.0,,32.1,15.7,67.0,59.4,105.0,70.424995
2024-09-26 01:00:00+00:00,550.0,,39.6,20.6,54.0,51.6,97.1,71.19
2024-09-26 02:00:00+00:00,633.0,,49.7,27.5,38.0,50.5,95.2,71.825
2024-09-26 03:00:00+00:00,692.0,,56.5,33.0,32.0,50.9,95.7,72.415
2024-09-26 04:00:00+00:00,701.0,,56.6,35.9,44.0,52.5,97.1,72.935
2024-09-26 05:00:00+00:00,687.0,,53.2,37.6,67.0,48.1,95.7,73.43166
2024-09-26 06:00:00+00:00,683.0,,50.5,38.6,93.0,41.8,90.6,73.91999
2024-09-26 07:00:00+00:00,715.0,,50.3,39.6,123.0,40.4,88.2,74.29333
2024-09-26 08:00:00+00:00,758.0,,50.7,40.0,156.0,42.0,90.1,74.59167
2024-09-26 09:00:00+00:00,766.0,,49.8,38.4,182.0,45.2,93.8,74.88999
2024-09-26 10:00:00+00:00,710.0,,46.0,33.3,200.0,47.1,95.2,75.22333
2024-09-26 11:00:00+00:00,620.0,,40.9,26.2,212.0,47.0,93.6,75.59167
2024-09-26 12:00:00+00:00,547.0,,31.7,19.9,207.0,57.6,116.9,75.99833
2024-09-26 13:00:00+00:00,507.0,,32.9,18.2,178.0,54.8,109.9,76.545
2024-09-26 14:00:00+00:00,451.0,,34.7,15.8,137.0,51.7,103.6,77.04499
2024-09-26 15:00:00+00:00,413.0,,36.1,14.5,105.0,49.7,99.7,77.49167
2024-09-26 16:00:00+00:00,406.0,,36.5,15.0,91.0,48.8,98.3,77.884995
2024-09-26 17:00:00+00:00,416.0,,36.6,16.6,84.0,48.9,98.3,78.20833
2024-09-26 18:00:00+00:00,432.0,,37.8,18.4,79.0,49.6,99.9,78.48
2024-09-26 19:00:00+00:00,452.0,,41.0,20.2,72.0,50.2,101.7,78.74
2024-09-26 20:00:00+00:00,478.0,,45.3,22.2,65.0,51.2,103.6,79.09667
2024-09-26 21:00:00+00:00,508.0,,49.6,24.1,58.0,52.7,106.2,79.51666
2024-09-26 22:00:00+00:00,538.0,,53.3,25.5,52.0,54.6,109.0,79.93333
2024-09-26 23:00:00+00:00,571.0,,56.9,26.7,45.0,56.2,111.3,80.11666
2024-09-27 00:00:00+00:00,510.0,,47.1,21.3,55.0,54.4,106.6,80.08333
2024-09-27 01:00:00+00:00,566.0,,54.7,25.2,45.0,56.3,110.4,79.955
2024-09-27 02:00:00+00:00,646.0,,65.2,30.9,32.0,58.9,112.5,80.17666
2024-09-27 03:00:00+00:00,723.0,,73.2,37.0,26.0,63.8,117.1,80.465004
2024-09-27 04:00:00+00:00,797.0,,76.2,44.3,31.0,61.0,115.9,80.82167
2024-09-27 05:00:00+00:00,869.0,,76.6,52.1,42.0,59.1,120.1,81.134995
2024-09-27 06:00:00+00:00,916.0,,76.6,56.8,55.0,60.1,127.1,81.541664
2024-09-27 07:00:00+00:00,929.0,,77.3,56.7,69.0,60.5,130.9,82.15
2024-09-27 08:00:00+00:00,916.0,,77.6,53.6,84.0,59.6,130.9,82.86167
2024-09-27 09:00:00+00:00,883.0,,76.2,49.1,99.0,59.1,129.9,83.54167
2024-09-27 10:00:00+00:00,825.0,,72.5,43.3,114.0,59.1,129.5,84.14333
2024-09-27 11:00:00+00:00,746.0,,67.1,36.2,129.0,58.1,127.6,84.715
2024-09-27 12:00:00+00:00,620.0,,51.3,26.8,113.0,56.7,136.9,85.28167
2024-09-27 13:00:00+00:00,541.0,,46.0,22.4,112.0,55.2,141.1,85.615
2024-09-27 14:00:00+00:00,433.0,,38.5,16.5,110.0,53.2,144.4,86.134995
2024-09-27 15:00:00+00:00,352.0,,32.8,12.3,107.0,52.3,150.9,86.814995
2024-09-27 16:00:00+00:00,326.0,,30.0,11.5,103.0,53.0,160.7,87.668335
2024-09-27 17:00:00+00:00,328.0,,28.9,12.5,98.0,54.0,169.5,88.70833
2024-09-27 18:00:00+00:00,336.0,,29.2,13.8,93.0,54.8,175.6,89.895004
2024-09-27 19:00:00+00:00,341.0,,30.9,14.7,87.0,55.3,176.0,91.15666
2024-09-27 20:00:00+00:00,352.0,,34.0,15.9,81.0,55.3,173.7,92.395004
2024-09-27 21:00:00+00:00,376.0,,38.6,17.9,73.0,55.8,171.8,93.563324
2024-09-27 22:00:00+00:00,418.0,,45.3,20.9,62.0,56.8,169.0,94.65667
2024-09-27 23:00:00+00:00,473.0,,53.5,24.7,48.0,58.9,166.7,95.65666
2024-09-28 00:00:00+00:00,504.0,,53.4,26.5,46.0,63.6,170.9,96.58
2024-09-28 01:00:00+00:00,556.0,,59.2,30.1,38.0,64.5,167.2,97.651665
2024-09-28 02:00:00+00:00,629.0,,67.2,35.3,27.0,66.1,163.4,98.598335
2024-09-28 03:00:00+00:00,695.0,,72.8,40.4,23.0,70.3,163.9,99.446655
2024-09-28 04:00:00+00:00,745.0,,73.6,45.4,31.0,69.8,164.4,100.22666
2024-09-28 05:00:00+00:00,788.0,,71.9,50.4,45.0,68.7,163.0,101.034996
2024-09-28 06:00:00+00:00,824.0,,70.5,53.4,60.0,66.8,163.0,101.74999
2024-09-28 07:00:00+00:00,866.0,,71.1,54.2,73.0,66.8,163.9,102.34832
2024-09-28 08:00:00+00:00,901.0,,71.9,53.0,87.0,66.4,161.6,102.89832
2024-09-28 09:00:00+00:00,887.0,,70.0,49.2,98.0,63.8,154.1,103.409996
2024-09-28 10:00:00+00:00,785.0,,62.9,40.9,107.0,59.8,144.8,103.81333
2024-09-28 11:00:00+00:00,633.0,,53.0,30.0,115.0,54.4,134.6,104.06833
2024-09-28 12:00:00+00:00,508.0,,39.8,20.7,106.0,50.8,146.2,104.185
2024-09-28 13:00:00+00:00,451.0,,37.3,17.8,101.0,46.3,140.6,104.34
2024-09-28 14:00:00+00:00,372.0,,33.8,13.9,95.0,43.5,135.0,104.331665
2024-09-28 15:00:00+00:00,319.0,,31.3,11.4,90.0,42.1,134.1,104.174995
2024-09-28 16:00:00+00:00,311.0,,29.6,11.4,89.0,42.6,138.8,103.895004
2024-09-28 17:00:00+00:00,327.0,,28.9,13.0,89.0,43.4,139.7,103.53001
2024-09-28 18:00:00+00:00,355.0,,31.5,15.5,85.0,44.4,139.7,103.03334
2024-09-28 19:00:00+00:00,394.0,,39.7,19.3,74.0,45.8,139.2,102.435005
2024-09-28 20:00:00+00:00,443.0,,51.2,24.2,58.0,47.8,136.0,101.82167
2024-09-28 21:00:00+00:00,489.0,,61.3,28.4,45.0,50.9,135.5,101.193344
2024-09-28 22:00:00+00:00,524.0,,68.4,31.5,36.0,54.0,138.8,100.58834
2024-09-28 23:00:00+00:00,554.0,,74.1,34.0,28.0,55.5,140.2,100.085
2024-09-29 00:00:00+00:00,555.0,,68.2,32.3,33.0,55.5,141.1,99.64333
2024-09-29 01:00:00+00:00,578.0,,72.2,35.8,28.0,53.8,138.8,99.14666
2024-09-29 02:00:00+00:00,606.0,,77.0,40.3,22.0,53.2,134.6,98.67333
2024-09-29 03:00:00+00:00,605.0,,75.7,41.4,20.0,54.4,129.9,98.19333
2024-09-29 04:00:00+00:00,551.0,,62.6,36.0,26.0,54.2,120.6,97.62666
2024-09-29 05:00:00+00:00,469.0,,43.5,27.2,36.0,50.8,150.9,96.89667
2024-09-29 06:00:00+00:00,397.0,,28.3,19.7,47.0,52.6,235.6,96.69501
2024-09-29 07:00:00+00:00,339.0,,20.7,14.9,59.0,50.8,241.2,97.905
2024-09-29 08:00:00+00:00,292.0,,17.1,11.5,73.0,47.4,207.2,99.19334
2024-09-29 09:00:00+00:00,279.0,,16.7,10.2,87.0,45.6,177.9,99.95334
2024-09-29 10:00:00+00:00,327.0,,20.7,12.2,103.0,46.6,162.1,100.35
2024-09-29 11:00:00+00:00,409.0,,27.9,16.2,120.0,48.0,156.9,100.638336
2024-09-29 12:00:00+00:00,460.0,,33.6,18.9,127.0,49.5,153.7,101.009995
2024-09-29 13:00:00+00:00,475.0,,34.0,18.9,133.0,53.3,156.9,101.134995
2024-09-29 14:00:00+00:00,495.0,,34.4,18.8,140.0,54.4,158.3,101.40666
2024-09-29 15:00:00+00:00,498.0,,34.8,18.7,140.0,52.4,156.0,101.795
2024-09-29 16:00:00+00:00,472.0,,34.9,18.6,127.0,51.0,152.7,102.159996
2024-09-29 17:00:00+00:00,429.0,,35.0,18.4,107.0,51.3,168.6,102.39166
2024-09-29 18:00:00+00:00,384.0,,34.8,17.7,87.0,53.2,224.4,102.87334
2024-09-29 19:00:00+00:00,339.0,,34.9,16.1,66.0,56.1,303.6,104.285
2024-09-29 20:00:00+00:00,292.0,,34.9,13.9,44.0,57.6,347.4,107.024994
2024-09-29 21:00:00+00:00,254.0,,33.3,12.0,31.0,54.7,334.3,110.54833
2024-09-29 22:00:00+00:00,229.0,,28.5,10.5,35.0,49.7,294.3,113.861664
2024-09-29 23:00:00+00:00,214.0,,22.1,9.2,48.0,46.0,262.6,116.45332
2024-09-30 00:00:00+00:00,210.0,,18.3,9.0,55.0,38.0,198.8,118.49333
2024-09-30 01:00:00+00:00,220.0,,20.5,9.4,50.0,35.2,177.4,119.454994
2024-09-30 02:00:00+00:00,232.0,,23.3,9.9,42.0,33.6,164.4,120.098335
2024-09-30 03:00:00+00:00,239.0,,24.1,9.9,38.0,32.0,151.3,120.595
2024-09-30 04:00:00+00:00,232.0,,20.9,9.0,38.0,27.3,136.4,120.95166
2024-09-30 05:00:00+00:00,219.0,,15.6,7.7,41.0,24.7,149.0,121.215
2024-09-30 06:00:00+00:00,211.0,,11.9,6.8,46.0,25.8,161.6,121.18333
2024-09-30 07:00:00+00:00,210.0,,10.8,6.6,53.0,27.5,170.0,119.95
2024-09-30 08:00:00+00:00,214.0,,11.3,7.0,61.0,28.3,172.3,118.763336
2024-09-30 09:00:00+00:00,226.0,,13.2,7.8,67.0,28.5,171.8,118.18167
2024-09-30 10:00:00+00:00,253.0,,16.9,9.6,68.0,29.3,173.7,118.07999
2024-09-30 11:00:00+00:00,289.0,,22.2,11.9,67.0,30.5,177.4,118.27333
2024-09-30 12:00:00+00:00,320.0,,27.8,13.8,66.0,32.7,189.1,118.615
2024-09-30 13:00:00+00:00,341.0,,36.8,15.1,58.0,34.9,189.1,119.20501
2024-09-30 14:00:00+00:00,369.0,,48.9,16.9,47.0,36.0,184.9,119.74168
2024-09-30 15:00:00+00:00,381.0,,56.6,17.9,40.0,35.3,177.0,120.185005
2024-09-30 16:00:00+00:00,362.0,,55.4,17.5,41.0,34.1,165.8,120.535
2024-09-30 17:00:00+00:00,328.0,,49.7,16.4,45.0,31.9,151.3,120.75333
2024-09-30 18:00:00+00:00,301.0,,44.9,15.6,47.0,29.4,135.5,120.465
2024-09-30 19:00:00+00:00,293.0,,43.2,15.5,42.0,27.0,116.6,118.98332
2024-09-30 20:00:00+00:00,292.0,,42.2,15.5,34.0,24.0,93.1,115.86667
2024-09-30 21:00:00+00:00,289.0,,40.7,15.4,28.0,20.4,68.9,111.62834
2024-09-30 22:00:00+00:00,276.0,,37.5,14.6,26.0,17.3,51.1,107.20501
2024-09-30 23:00:00+00:00,262.0,,33.7,13.7,25.0,15.9,44.0,103.15167
2024-10-01 00:00:00+00:00,284.0,,44.6,18.5,19.0,17.7,48.5,99.50835
2024-10-01 01:00:00+00:00,290.0,,41.6,18.2,19.0,16.1,47.8,97.003334
2024-10-01 02:00:00+00:00,298.0,,37.3,17.7,18.0,16.2,53.3,94.84334
2024-10-01 03:00:00+00:00,307.0,,33.4,17.2,21.0,17.9,61.0,92.99168
2024-10-01 04:00:00+00:00,316.0,,30.1,16.7,28.0,19.1,69.4,91.48667
2024-10-01 05:00:00+00:00,325.0,,27.3,16.2,39.0,20.5,71.9,90.37001
2024-10-01 06:00:00+00:00,334.0,,25.7,15.9,49.0,19.8,64.5,89.085
2024-10-01 07:00:00+00:00,341.0,,26.1,15.9,58.0,19.8,62.9,87.46667
2024-10-01 08:00:00+00:00,348.0,,27.9,16.2,68.0,21.7,68.5,85.68167
2024-10-01 09:00:00+00:00,356.0,,29.9,16.5,75.0,23.5,73.3,83.95166
2024-10-01 10:00:00+00:00,368.0,,32.3,16.9,80.0,24.3,76.1,82.31
2024-10-01 11:00:00+00:00,382.0,,35.0,17.4,82.0,25.1,78.7,80.683334
2024-10-01 12:00:00+00:00,358.0,,32.9,16.3,97.0,25.1,80.8,79.03834
2024-10-01 13:00:00+00:00,356.0,,32.8,15.8,99.0,27.0,89.6,77.23334
2024-10-01 14:00:00+00:00,353.0,,32.7,15.0,101.0,28.6,99.4,75.575005
2024-10-01 15:00:00+00:00,343.0,,31.6,14.1,102.0,29.3,106.4,74.15
2024-10-01 16:00:00+00:00,320.0,,28.6,12.7,101.0,28.9,109.0,72.973335
2024-10-01 17:00:00+00:00,291.0,,24.8,11.1,98.0,27.9,107.6,72.026665
2024-10-01 18:00:00+00:00,273.0,,22.6,10.3,94.0,27.1,104.8,71.29833
2024-10-01 19:00:00+00:00,274.0,,23.1,10.6,90.0,27.0,102.9,70.78667
2024-10-01 20:00:00+00:00,285.0,,25.3,11.5,85.0,27.6,101.3,70.558334
2024-10-01 21:00:00+00:00,301.0,,28.2,13.0,79.0,28.3,100.4,70.695
2024-10-01 22:00:00+00:00,320.0,,31.7,15.0,72.0,29.1,99.2,71.22001
2024-10-01 23:00:00+00:00,343.0,,35.9,17.5,65.0,29.8,98.0,72.02167
2024-10-02 00:00:00+00:00,362.0,,38.2,19.5,60.0,29.2,94.5,72.92167
2024-10-02 01:00:00+00:00,373.0,,43.3,21.5,54.0,29.0,93.4,73.68834
2024-10-02 02:00:00+00:00,388.0,,50.2,24.1,46.0,29.2,92.9,74.448326
2024-10-02 03:00:00+00:00,400.0,,53.9,26.1,42.0,30.7,94.3,75.10833
2024-10-02 04:00:00+00:00,408.0,,51.5,26.8,47.0,30.9,96.2,75.66333
2024-10-02 05:00:00+00:00,414.0,,45.9,26.8,56.0,31.3,95.9,76.11
2024-10-02 06:00:00+00:00,416.0,,41.4,26.2,65.0,30.4,92.7,76.51
2024-10-02 07:00:00+00:00,412.0,,39.3,24.8,72.0,28.2,85.0,76.979996
2024-10-02 08:00:00+00:00,405.0,,38.2,22.8,79.0,27.0,79.9,77.348335
2024-10-02 09:00:00+00:00,403.0,,38.1,21.2,86.0,26.4,76.6,77.53833
2024-10-02 10:00:00+00:00,418.0,,40.0,20.9,93.0,26.7,76.6,77.59334
2024-10-02 11:00:00+00:00,438.0,,42.8,21.0,99.0,28.2,80.8,77.60167
2024-10-02 12:00:00+00:00,422.0,,42.7,19.9,101.0,29.3,85.2,77.63667
2024-10-02 13:00:00+00:00,390.0,,38.2,17.3,104.0,30.0,85.0,77.71
2024-10-02 14:00:00+00:00,346.0,,31.9,13.7,109.0,28.7,79.4,77.63333
2024-10-02 15:00:00+00:00,307.0,,26.4,10.8,112.0,26.1,71.7,77.3
2024-10-02 16:00:00+00:00,280.0,,22.3,9.3,113.0,24.9,68.5,76.721664
2024-10-02 17:00:00+00:00,260.0,,19.1,8.6,112.0,24.7,67.8,76.04667
2024-10-02 18:00:00+00:00,247.0,,17.2,8.3,108.0,24.0,65.2,75.38333
2024-10-02 19:00:00+00:00,244.0,,17.3,8.4,100.0,23.3,62.9,74.72333
2024-10-02 20:00:00+00:00,250.0,,18.9,8.9,88.0,23.1,61.2,74.05667
2024-10-02 21:00:00+00:00,259.0,,20.4,9.6,79.0,23.5,60.1,73.388336
2024-10-02 22:00:00+00:00,268.0,,20.9,10.3,74.0,24.2,59.8,72.71667
2024-10-02 23:00:00+00:00,280.0,,21.4,11.3,71.0,25.0,60.1,72.060005
2024-10-03 00:00:00+00:00,294.0,,21.8,11.9,69.0,24.0,57.4,71.42833
2024-10-03 01:00:00+00:00,328.0,,26.7,14.0,63.0,25.0,58.4,70.81
2024-10-03 02:00:00+00:00,379.0,,33.5,17.1,56.0,26.5,60.3,70.22666
2024-10-03 03:00:00+00:00,434.0,,39.2,20.6,51.0,30.9,65.4,69.683334
2024-10-03 04:00:00+00:00,507.0,,43.1,25.6,50.0,29.7,64.7,69.20167
2024-10-03 05:00:00+00:00,586.0,,45.8,31.0,53.0,27.3,61.9,68.676674
2024-10-03 06:00:00+00:00,623.0,,45.9,33.4,59.0,26.7,61.2,68.11
2024-10-03 07:00:00+00:00,589.0,,42.0,30.3,73.0,25.4,59.5,67.585
2024-10-03 08:00:00+00:00,513.0,,35.5,24.2,91.0,23.3,56.1,67.16
2024-10-03 09:00:00+00:00,437.0,,29.4,18.6,105.0,22.0,53.8,66.763336
2024-10-03 10:00:00+00:00,367.0,,24.3,14.4,110.0,21.2,53.0,66.38333
2024-10-03 11:00:00+00:00,298.0,,19.7,10.8,111.0,21.1,54.5,65.99
2024-10-03 12:00:00+00:00,262.0,,17.4,8.6,101.0,18.2,48.2,65.55167
2024-10-03 13:00:00+00:00,271.0,,17.6,8.2,103.0,19.2,49.5,64.935
2024-10-03 14:00:00+00:00,285.0,,18.0,7.8,105.0,21.0,51.0,64.34333
2024-10-03 15:00:00+00:00,297.0,,18.6,7.7,107.0,22.8,51.7,63.870003
2024-10-03 16:00:00+00:00,307.0,,19.6,8.3,109.0,24.0,52.4,63.536667
2024-10-03 17:00:00+00:00,316.0,,20.7,9.3,110.0,25.1,54.1,63.268333
2024-10-03 18:00:00+00:00,321.0,,21.6,10.2,111.0,26.4,57.0,63.04
2024-10-03 19:00:00+00:00,319.0,,22.1,10.8,110.0,27.4,61.0,62.90333
2024-10-03 20:00:00+00:00,314.0,,22.4,11.3,108.0,27.7,65.4,62.871666
2024-10-03 21:00:00+00:00,309.0,,22.3,12.2,107.0,27.8,69.2,62.941666
2024-10-03 22:00:00+00:00,307.0,,21.4,13.9,107.0,27.7,71.5,63.09333
2024-10-03 23:00:00+00:00,306.0,,20.3,16.0,108.0,27.9,72.6,63.288338
2024-10-04 00:00:00+00:00,286.0,,16.7,15.9,109.0,27.3,71.0,63.496666
2024-10-04 01:00:00+00:00,298.0,,19.4,17.5,106.0,27.6,73.6,63.723335
2024-10-04 02:00:00+00:00,315.0,,23.0,19.7,103.0,28.6,75.7,63.976665
2024-10-04 03:00:00+00:00,327.0,,25.1,21.1,103.0,31.1,80.6,64.23333
2024-10-04 04:00:00+00:00,329.0,,24.3,21.4,110.0,33.4,86.4,64.486664
2024-10-04 05:00:00+00:00,326.0,,22.0,20.9,121.0,33.6,89.9,64.848335
2024-10-04 06:00:00+00:00,319.0,,19.6,19.8,131.0,32.6,88.9,65.315
2024-10-04 07:00:00+00:00,305.0,,17.1,17.7,139.0,30.9,84.8,65.776665
2024-10-04 08:00:00+00:00,286.0,,14.6,14.9,146.0,29.0,80.3,66.19833
2024-10-04 09:00:00+00:00,273.0,,13.0,12.6,151.0,28.8,79.9,66.60167
2024-10-04 10:00:00+00:00,272.0,,13.1,11.3,152.0,29.3,77.8,67.036674
2024-10-04 11:00:00+00:00,278.0,,14.2,10.6,151.0,29.9,72.4,67.450005
2024-10-04 12:00:00+00:00,274.0,,14.9,10.8,126.0,26.5,68.5,67.74834
2024-10-04 13:00:00+00:00,274.0,,15.7,9.7,123.0,26.8,63.6,68.08667
2024-10-04 14:00:00+00:00,274.0,,16.8,8.3,119.0,27.5,65.4,68.32167
2024-10-04 15:00:00+00:00,269.0,,17.4,7.2,114.0,29.8,79.9,68.56167
